INFO:root:[TRAINING] Epoch: 0 | Step: 100 | Running loss avg: 4.1032
INFO:root:[TRAINING] Epoch: 15 | Step: 100 | Running loss avg: 1.8168
INFO:root:[TRAINING] Epoch: 15 | Step: 200 | Running loss avg: 1.8190
INFO:root:[TRAINING] Epoch: 15 | Step: 300 | Running loss avg: 1.8106
INFO:root:[TRAINING] Epoch: 15 | Step: 400 | Running loss avg: 1.8208
INFO:root:[TRAINING] Epoch: 15 | Step: 500 | Running loss avg: 1.8059
INFO:root:[TRAINING] Epoch: 15 | Step: 600 | Running loss avg: 1.8145
INFO:root:[TRAINING] Epoch: 15 | Step: 700 | Running loss avg: 1.8211
INFO:root:[TRAINING] Epoch: 15 | Step: 800 | Running loss avg: 1.8190
INFO:root:[TRAINING] Epoch: 15 | Step: 900 | Running loss avg: 1.8293
INFO:root:[TRAINING] Epoch: 15 | Step: 1000 | Running loss avg: 1.8224
INFO:root:[TRAINING] Epoch: 15 | Step: 1100 | Running loss avg: 1.8451
INFO:root:[TRAINING] Epoch: 15 | Step: 1200 | Running loss avg: 1.8029
INFO:root:[TRAINING] Epoch: 15 | Step: 1300 | Running loss avg: 1.8271
INFO:root:[TRAINING] Epoch: 15 | Step: 1400 | Running loss avg: 1.8213
INFO:root:[TRAINING] Epoch: 15 | Step: 1500 | Running loss avg: 1.8291
INFO:root:[TRAINING] Epoch: 15 | Step: 1600 | Running loss avg: 1.7988
INFO:root:[TRAINING] Epoch 15 concluded | Average epoch loss: 1.8190 | Average speed: 6329.20 wps
INFO:root:[VALIDATION] Epoch: 15 | Step: 100 | Running loss avg: 1.6470
INFO:root:[VALIDATION] Epoch: 15 | Step: 200 | Running loss avg: 1.6566
INFO:root:[VALIDATION] Epoch: 15 | Step: 300 | Running loss avg: 1.6676
INFO:root:[VALIDATION] Epoch 15 concluded | Validation epoch loss: 1.6580 | Epoch perplexity: 98.2276
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 16 | Step: 100 | Running loss avg: 1.7884
INFO:root:[TRAINING] Epoch: 16 | Step: 200 | Running loss avg: 1.7880
INFO:root:[TRAINING] Epoch: 16 | Step: 300 | Running loss avg: 1.7969
INFO:root:[TRAINING] Epoch: 16 | Step: 400 | Running loss avg: 1.8006
INFO:root:[TRAINING] Epoch: 16 | Step: 500 | Running loss avg: 1.8078
INFO:root:[TRAINING] Epoch: 16 | Step: 600 | Running loss avg: 1.8156
INFO:root:[TRAINING] Epoch: 16 | Step: 700 | Running loss avg: 1.8077
INFO:root:[TRAINING] Epoch: 16 | Step: 800 | Running loss avg: 1.7999
INFO:root:[TRAINING] Epoch: 16 | Step: 900 | Running loss avg: 1.7958
INFO:root:[TRAINING] Epoch: 16 | Step: 1000 | Running loss avg: 1.8114
INFO:root:[TRAINING] Epoch: 16 | Step: 1100 | Running loss avg: 1.7974
INFO:root:[TRAINING] Epoch: 16 | Step: 1200 | Running loss avg: 1.7948
INFO:root:[TRAINING] Epoch: 16 | Step: 1300 | Running loss avg: 1.8066
INFO:root:[TRAINING] Epoch: 16 | Step: 1400 | Running loss avg: 1.8141
INFO:root:[TRAINING] Epoch: 16 | Step: 1500 | Running loss avg: 1.7967
INFO:root:[TRAINING] Epoch: 16 | Step: 1600 | Running loss avg: 1.8225
INFO:root:[TRAINING] Epoch 16 concluded | Average epoch loss: 1.8038 | Average speed: 6308.16 wps
INFO:root:[VALIDATION] Epoch: 16 | Step: 100 | Running loss avg: 1.6270
INFO:root:[VALIDATION] Epoch: 16 | Step: 200 | Running loss avg: 1.6420
INFO:root:[VALIDATION] Epoch: 16 | Step: 300 | Running loss avg: 1.6430
INFO:root:[VALIDATION] Epoch 16 concluded | Validation epoch loss: 1.6360 | Epoch perplexity: 95.2359
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 17 | Step: 100 | Running loss avg: 1.7780
INFO:root:[TRAINING] Epoch: 17 | Step: 200 | Running loss avg: 1.7812
INFO:root:[TRAINING] Epoch: 17 | Step: 300 | Running loss avg: 1.7823
INFO:root:[TRAINING] Epoch: 17 | Step: 400 | Running loss avg: 1.8010
INFO:root:[TRAINING] Epoch: 17 | Step: 500 | Running loss avg: 1.8144
INFO:root:[TRAINING] Epoch: 17 | Step: 600 | Running loss avg: 1.8070
INFO:root:[TRAINING] Epoch: 17 | Step: 700 | Running loss avg: 1.7760
INFO:root:[TRAINING] Epoch: 17 | Step: 800 | Running loss avg: 1.7909
INFO:root:[TRAINING] Epoch: 17 | Step: 900 | Running loss avg: 1.7988
INFO:root:[TRAINING] Epoch: 17 | Step: 1000 | Running loss avg: 1.7716
INFO:root:[TRAINING] Epoch: 17 | Step: 1100 | Running loss avg: 1.7981
INFO:root:[TRAINING] Epoch: 17 | Step: 1200 | Running loss avg: 1.7914
INFO:root:[TRAINING] Epoch: 17 | Step: 1300 | Running loss avg: 1.7994
INFO:root:[TRAINING] Epoch: 17 | Step: 1400 | Running loss avg: 1.7983
INFO:root:[TRAINING] Epoch: 17 | Step: 1500 | Running loss avg: 1.8050
INFO:root:[TRAINING] Epoch: 17 | Step: 1600 | Running loss avg: 1.8058
INFO:root:[TRAINING] Epoch 17 concluded | Average epoch loss: 1.7931 | Average speed: 6289.21 wps
INFO:root:[VALIDATION] Epoch: 17 | Step: 100 | Running loss avg: 1.6552
INFO:root:[VALIDATION] Epoch: 17 | Step: 200 | Running loss avg: 1.6758
INFO:root:[VALIDATION] Epoch: 17 | Step: 300 | Running loss avg: 1.6730
INFO:root:[VALIDATION] Epoch 17 concluded | Validation epoch loss: 1.6666 | Epoch perplexity: 97.8481
INFO:root:[TRAINING] Epoch: 18 | Step: 100 | Running loss avg: 1.7775
INFO:root:[TRAINING] Epoch: 18 | Step: 200 | Running loss avg: 1.7595
INFO:root:[TRAINING] Epoch: 18 | Step: 300 | Running loss avg: 1.7885
INFO:root:[TRAINING] Epoch: 18 | Step: 400 | Running loss avg: 1.7786
INFO:root:[TRAINING] Epoch: 18 | Step: 500 | Running loss avg: 1.7695
INFO:root:[TRAINING] Epoch: 18 | Step: 600 | Running loss avg: 1.7780
INFO:root:[TRAINING] Epoch: 18 | Step: 700 | Running loss avg: 1.7995
INFO:root:[TRAINING] Epoch: 18 | Step: 800 | Running loss avg: 1.7829
INFO:root:[TRAINING] Epoch: 18 | Step: 900 | Running loss avg: 1.7913
INFO:root:[TRAINING] Epoch: 18 | Step: 1000 | Running loss avg: 1.7932
INFO:root:[TRAINING] Epoch: 18 | Step: 1100 | Running loss avg: 1.8092
INFO:root:[TRAINING] Epoch: 18 | Step: 1200 | Running loss avg: 1.7976
INFO:root:[TRAINING] Epoch: 18 | Step: 1300 | Running loss avg: 1.7928
INFO:root:[TRAINING] Epoch: 18 | Step: 1400 | Running loss avg: 1.8095
INFO:root:[TRAINING] Epoch: 18 | Step: 1500 | Running loss avg: 1.7930
INFO:root:[TRAINING] Epoch: 18 | Step: 1600 | Running loss avg: 1.7913
INFO:root:[TRAINING] Epoch 18 concluded | Average epoch loss: 1.7882 | Average speed: 6336.86 wps
INFO:root:[VALIDATION] Epoch: 18 | Step: 100 | Running loss avg: 1.6366
INFO:root:[VALIDATION] Epoch: 18 | Step: 200 | Running loss avg: 1.6291
INFO:root:[VALIDATION] Epoch: 18 | Step: 300 | Running loss avg: 1.6412
INFO:root:[VALIDATION] Epoch 18 concluded | Validation epoch loss: 1.6370 | Epoch perplexity: 94.1212
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 19 | Step: 100 | Running loss avg: 1.7672
INFO:root:[TRAINING] Epoch: 19 | Step: 200 | Running loss avg: 1.7742
INFO:root:[TRAINING] Epoch: 19 | Step: 300 | Running loss avg: 1.7660
INFO:root:[TRAINING] Epoch: 19 | Step: 400 | Running loss avg: 1.7964
INFO:root:[TRAINING] Epoch: 19 | Step: 500 | Running loss avg: 1.7783
INFO:root:[TRAINING] Epoch: 19 | Step: 600 | Running loss avg: 1.7878
INFO:root:[TRAINING] Epoch: 19 | Step: 700 | Running loss avg: 1.7779
INFO:root:[TRAINING] Epoch: 19 | Step: 800 | Running loss avg: 1.7778
INFO:root:[TRAINING] Epoch: 19 | Step: 900 | Running loss avg: 1.7831
INFO:root:[TRAINING] Epoch: 19 | Step: 1000 | Running loss avg: 1.7690
INFO:root:[TRAINING] Epoch: 19 | Step: 1100 | Running loss avg: 1.7728
INFO:root:[TRAINING] Epoch: 19 | Step: 1200 | Running loss avg: 1.7827
INFO:root:[TRAINING] Epoch: 19 | Step: 1300 | Running loss avg: 1.7968
INFO:root:[TRAINING] Epoch: 19 | Step: 1400 | Running loss avg: 1.7842
INFO:root:[TRAINING] Epoch: 19 | Step: 1500 | Running loss avg: 1.7755
INFO:root:[TRAINING] Epoch: 19 | Step: 1600 | Running loss avg: 1.7762
INFO:root:[TRAINING] Epoch 19 concluded | Average epoch loss: 1.7786 | Average speed: 6332.66 wps
INFO:root:[VALIDATION] Epoch: 19 | Step: 100 | Running loss avg: 1.6185
INFO:root:[VALIDATION] Epoch: 19 | Step: 200 | Running loss avg: 1.6209
INFO:root:[VALIDATION] Epoch: 19 | Step: 300 | Running loss avg: 1.6265
INFO:root:[VALIDATION] Epoch 19 concluded | Validation epoch loss: 1.6232 | Epoch perplexity: 92.6187
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 20 | Step: 100 | Running loss avg: 1.7503
INFO:root:[TRAINING] Epoch: 20 | Step: 200 | Running loss avg: 1.7623
INFO:root:[TRAINING] Epoch: 20 | Step: 300 | Running loss avg: 1.7757
INFO:root:[TRAINING] Epoch: 20 | Step: 400 | Running loss avg: 1.7669
INFO:root:[TRAINING] Epoch: 20 | Step: 500 | Running loss avg: 1.7620
INFO:root:[TRAINING] Epoch: 20 | Step: 600 | Running loss avg: 1.7793
INFO:root:[TRAINING] Epoch: 20 | Step: 700 | Running loss avg: 1.7645
INFO:root:[TRAINING] Epoch: 20 | Step: 800 | Running loss avg: 1.7854
INFO:root:[TRAINING] Epoch: 20 | Step: 900 | Running loss avg: 1.7656
INFO:root:[TRAINING] Epoch: 20 | Step: 1000 | Running loss avg: 1.7689
INFO:root:[TRAINING] Epoch: 20 | Step: 1100 | Running loss avg: 1.7827
INFO:root:[TRAINING] Epoch: 20 | Step: 1200 | Running loss avg: 1.7617
INFO:root:[TRAINING] Epoch: 20 | Step: 1300 | Running loss avg: 1.7685
INFO:root:[TRAINING] Epoch: 20 | Step: 1400 | Running loss avg: 1.7785
INFO:root:[TRAINING] Epoch: 20 | Step: 1500 | Running loss avg: 1.7804
INFO:root:[TRAINING] Epoch: 20 | Step: 1600 | Running loss avg: 1.7808
INFO:root:[TRAINING] Epoch 20 concluded | Average epoch loss: 1.7713 | Average speed: 6305.51 wps
INFO:root:[VALIDATION] Epoch: 20 | Step: 100 | Running loss avg: 1.5965
INFO:root:[VALIDATION] Epoch: 20 | Step: 200 | Running loss avg: 1.6100
INFO:root:[VALIDATION] Epoch: 20 | Step: 300 | Running loss avg: 1.6096
INFO:root:[VALIDATION] Epoch 20 concluded | Validation epoch loss: 1.6064 | Epoch perplexity: 92.3525
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 21 | Step: 100 | Running loss avg: 1.7490
INFO:root:[TRAINING] Epoch: 21 | Step: 200 | Running loss avg: 1.7676
INFO:root:[TRAINING] Epoch: 21 | Step: 300 | Running loss avg: 1.7510
INFO:root:[TRAINING] Epoch: 21 | Step: 400 | Running loss avg: 1.7447
INFO:root:[TRAINING] Epoch: 21 | Step: 500 | Running loss avg: 1.7581
INFO:root:[TRAINING] Epoch: 21 | Step: 600 | Running loss avg: 1.7471
INFO:root:[TRAINING] Epoch: 21 | Step: 700 | Running loss avg: 1.7659
INFO:root:[TRAINING] Epoch: 21 | Step: 800 | Running loss avg: 1.7569
INFO:root:[TRAINING] Epoch: 21 | Step: 900 | Running loss avg: 1.7623
INFO:root:[TRAINING] Epoch: 21 | Step: 1000 | Running loss avg: 1.7642
INFO:root:[TRAINING] Epoch: 21 | Step: 1100 | Running loss avg: 1.7704
INFO:root:[TRAINING] Epoch: 21 | Step: 1200 | Running loss avg: 1.7702
INFO:root:[TRAINING] Epoch: 21 | Step: 1300 | Running loss avg: 1.7687
INFO:root:[TRAINING] Epoch: 21 | Step: 1400 | Running loss avg: 1.7788
INFO:root:[TRAINING] Epoch: 21 | Step: 1500 | Running loss avg: 1.7658
INFO:root:[TRAINING] Epoch: 21 | Step: 1600 | Running loss avg: 1.7636
INFO:root:[TRAINING] Epoch 21 concluded | Average epoch loss: 1.7616 | Average speed: 6283.82 wps
INFO:root:[VALIDATION] Epoch: 21 | Step: 100 | Running loss avg: 1.6252
INFO:root:[VALIDATION] Epoch: 21 | Step: 200 | Running loss avg: 1.5984
INFO:root:[VALIDATION] Epoch: 21 | Step: 300 | Running loss avg: 1.6130
INFO:root:[VALIDATION] Epoch 21 concluded | Validation epoch loss: 1.6119 | Epoch perplexity: 91.8515
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 22 | Step: 100 | Running loss avg: 1.7371
INFO:root:[TRAINING] Epoch: 22 | Step: 200 | Running loss avg: 1.7318
INFO:root:[TRAINING] Epoch: 22 | Step: 300 | Running loss avg: 1.7455
INFO:root:[TRAINING] Epoch: 22 | Step: 400 | Running loss avg: 1.7550
INFO:root:[TRAINING] Epoch: 22 | Step: 500 | Running loss avg: 1.7520
INFO:root:[TRAINING] Epoch: 22 | Step: 600 | Running loss avg: 1.7356
INFO:root:[TRAINING] Epoch: 22 | Step: 700 | Running loss avg: 1.7734
INFO:root:[TRAINING] Epoch: 22 | Step: 800 | Running loss avg: 1.7608
INFO:root:[TRAINING] Epoch: 22 | Step: 900 | Running loss avg: 1.7576
INFO:root:[TRAINING] Epoch: 22 | Step: 1000 | Running loss avg: 1.7620
INFO:root:[TRAINING] Epoch: 22 | Step: 1100 | Running loss avg: 1.7619
INFO:root:[TRAINING] Epoch: 22 | Step: 1200 | Running loss avg: 1.7652
INFO:root:[TRAINING] Epoch: 22 | Step: 1300 | Running loss avg: 1.7582
INFO:root:[TRAINING] Epoch: 22 | Step: 1400 | Running loss avg: 1.7684
INFO:root:[TRAINING] Epoch: 22 | Step: 1500 | Running loss avg: 1.7608
INFO:root:[TRAINING] Epoch: 22 | Step: 1600 | Running loss avg: 1.7663
INFO:root:[TRAINING] Epoch 22 concluded | Average epoch loss: 1.7573 | Average speed: 6261.72 wps
INFO:root:[VALIDATION] Epoch: 22 | Step: 100 | Running loss avg: 1.5899
INFO:root:[VALIDATION] Epoch: 22 | Step: 200 | Running loss avg: 1.5996
INFO:root:[VALIDATION] Epoch: 22 | Step: 300 | Running loss avg: 1.6174
INFO:root:[VALIDATION] Epoch 22 concluded | Validation epoch loss: 1.6014 | Epoch perplexity: 90.5621
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 23 | Step: 100 | Running loss avg: 1.7454
INFO:root:[TRAINING] Epoch: 23 | Step: 200 | Running loss avg: 1.7515
INFO:root:[TRAINING] Epoch: 23 | Step: 300 | Running loss avg: 1.7563
INFO:root:[TRAINING] Epoch: 23 | Step: 400 | Running loss avg: 1.7508
INFO:root:[TRAINING] Epoch: 23 | Step: 500 | Running loss avg: 1.7501
INFO:root:[TRAINING] Epoch: 23 | Step: 600 | Running loss avg: 1.7558
INFO:root:[TRAINING] Epoch: 23 | Step: 700 | Running loss avg: 1.7372
INFO:root:[TRAINING] Epoch: 23 | Step: 800 | Running loss avg: 1.7478
INFO:root:[TRAINING] Epoch: 23 | Step: 900 | Running loss avg: 1.7671
INFO:root:[TRAINING] Epoch: 23 | Step: 1000 | Running loss avg: 1.7550
INFO:root:[TRAINING] Epoch: 23 | Step: 1100 | Running loss avg: 1.7516
INFO:root:[TRAINING] Epoch: 23 | Step: 1200 | Running loss avg: 1.7418
INFO:root:[TRAINING] Epoch: 23 | Step: 1300 | Running loss avg: 1.7474
INFO:root:[TRAINING] Epoch: 23 | Step: 1400 | Running loss avg: 1.7701
INFO:root:[TRAINING] Epoch: 23 | Step: 1500 | Running loss avg: 1.7671
INFO:root:[TRAINING] Epoch: 23 | Step: 1600 | Running loss avg: 1.7664
INFO:root:[TRAINING] Epoch 23 concluded | Average epoch loss: 1.7541 | Average speed: 6269.81 wps
INFO:root:[VALIDATION] Epoch: 23 | Step: 100 | Running loss avg: 1.5923
INFO:root:[VALIDATION] Epoch: 23 | Step: 200 | Running loss avg: 1.5901
INFO:root:[VALIDATION] Epoch: 23 | Step: 300 | Running loss avg: 1.5890
INFO:root:[VALIDATION] Epoch 23 concluded | Validation epoch loss: 1.5923 | Epoch perplexity: 89.1377
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 24 | Step: 100 | Running loss avg: 1.7266
INFO:root:[TRAINING] Epoch: 24 | Step: 200 | Running loss avg: 1.7427
INFO:root:[TRAINING] Epoch: 24 | Step: 300 | Running loss avg: 1.7363
INFO:root:[TRAINING] Epoch: 24 | Step: 400 | Running loss avg: 1.7291
INFO:root:[TRAINING] Epoch: 24 | Step: 500 | Running loss avg: 1.7417
INFO:root:[TRAINING] Epoch: 24 | Step: 600 | Running loss avg: 1.7422
INFO:root:[TRAINING] Epoch: 24 | Step: 700 | Running loss avg: 1.7344
INFO:root:[TRAINING] Epoch: 24 | Step: 800 | Running loss avg: 1.7552
INFO:root:[TRAINING] Epoch: 24 | Step: 900 | Running loss avg: 1.7521
INFO:root:[TRAINING] Epoch: 24 | Step: 1000 | Running loss avg: 1.7534
INFO:root:[TRAINING] Epoch: 24 | Step: 1100 | Running loss avg: 1.7517
INFO:root:[TRAINING] Epoch: 24 | Step: 1200 | Running loss avg: 1.7453
INFO:root:[TRAINING] Epoch: 24 | Step: 1300 | Running loss avg: 1.7566
INFO:root:[TRAINING] Epoch: 24 | Step: 1400 | Running loss avg: 1.7621
INFO:root:[TRAINING] Epoch: 24 | Step: 1500 | Running loss avg: 1.7715
INFO:root:[TRAINING] Epoch: 24 | Step: 1600 | Running loss avg: 1.7672
INFO:root:[TRAINING] Epoch 24 concluded | Average epoch loss: 1.7479 | Average speed: 6241.12 wps
INFO:root:[VALIDATION] Epoch: 24 | Step: 100 | Running loss avg: 1.5807
INFO:root:[VALIDATION] Epoch: 24 | Step: 200 | Running loss avg: 1.5636
INFO:root:[VALIDATION] Epoch: 24 | Step: 300 | Running loss avg: 1.5848
INFO:root:[VALIDATION] Epoch 24 concluded | Validation epoch loss: 1.5779 | Epoch perplexity: 88.3100
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 25 | Step: 100 | Running loss avg: 1.7299
INFO:root:[TRAINING] Epoch: 25 | Step: 200 | Running loss avg: 1.7205
INFO:root:[TRAINING] Epoch: 25 | Step: 300 | Running loss avg: 1.7332
INFO:root:[TRAINING] Epoch: 25 | Step: 400 | Running loss avg: 1.7304
INFO:root:[TRAINING] Epoch: 25 | Step: 500 | Running loss avg: 1.7455
INFO:root:[TRAINING] Epoch: 25 | Step: 600 | Running loss avg: 1.7377
INFO:root:[TRAINING] Epoch: 25 | Step: 700 | Running loss avg: 1.7283
INFO:root:[TRAINING] Epoch: 25 | Step: 800 | Running loss avg: 1.7372
INFO:root:[TRAINING] Epoch: 25 | Step: 900 | Running loss avg: 1.7522
INFO:root:[TRAINING] Epoch: 25 | Step: 1000 | Running loss avg: 1.7401
INFO:root:[TRAINING] Epoch: 25 | Step: 1100 | Running loss avg: 1.7546
INFO:root:[TRAINING] Epoch: 25 | Step: 1200 | Running loss avg: 1.7474
INFO:root:[TRAINING] Epoch: 25 | Step: 1300 | Running loss avg: 1.7352
INFO:root:[TRAINING] Epoch: 25 | Step: 1400 | Running loss avg: 1.7500
INFO:root:[TRAINING] Epoch: 25 | Step: 1500 | Running loss avg: 1.7448
INFO:root:[TRAINING] Epoch: 25 | Step: 1600 | Running loss avg: 1.7465
INFO:root:[TRAINING] Epoch 25 concluded | Average epoch loss: 1.7408 | Average speed: 6142.28 wps
INFO:root:[VALIDATION] Epoch: 25 | Step: 100 | Running loss avg: 1.5937
INFO:root:[VALIDATION] Epoch: 25 | Step: 200 | Running loss avg: 1.5687
INFO:root:[VALIDATION] Epoch: 25 | Step: 300 | Running loss avg: 1.5683
INFO:root:[VALIDATION] Epoch 25 concluded | Validation epoch loss: 1.5764 | Epoch perplexity: 88.5351
INFO:root:[TRAINING] Epoch: 26 | Step: 100 | Running loss avg: 1.7240
INFO:root:[TRAINING] Epoch: 26 | Step: 200 | Running loss avg: 1.7186
INFO:root:[TRAINING] Epoch: 26 | Step: 300 | Running loss avg: 1.7329
INFO:root:[TRAINING] Epoch: 26 | Step: 400 | Running loss avg: 1.7321
INFO:root:[TRAINING] Epoch: 26 | Step: 500 | Running loss avg: 1.7408
INFO:root:[TRAINING] Epoch: 26 | Step: 600 | Running loss avg: 1.7223
INFO:root:[TRAINING] Epoch: 26 | Step: 700 | Running loss avg: 1.7415
INFO:root:[TRAINING] Epoch: 26 | Step: 800 | Running loss avg: 1.7318
INFO:root:[TRAINING] Epoch: 26 | Step: 900 | Running loss avg: 1.7474
INFO:root:[TRAINING] Epoch: 26 | Step: 1000 | Running loss avg: 1.7507
INFO:root:[TRAINING] Epoch: 26 | Step: 1100 | Running loss avg: 1.7283
INFO:root:[TRAINING] Epoch: 26 | Step: 1200 | Running loss avg: 1.7548
INFO:root:[TRAINING] Epoch: 26 | Step: 1300 | Running loss avg: 1.7443
INFO:root:[TRAINING] Epoch: 26 | Step: 1400 | Running loss avg: 1.7447
INFO:root:[TRAINING] Epoch: 26 | Step: 1500 | Running loss avg: 1.7553
INFO:root:[TRAINING] Epoch: 26 | Step: 1600 | Running loss avg: 1.7445
INFO:root:[TRAINING] Epoch 26 concluded | Average epoch loss: 1.7376 | Average speed: 6094.15 wps
INFO:root:[VALIDATION] Epoch: 26 | Step: 100 | Running loss avg: 1.5898
INFO:root:[VALIDATION] Epoch: 26 | Step: 200 | Running loss avg: 1.5832
INFO:root:[VALIDATION] Epoch: 26 | Step: 300 | Running loss avg: 1.5792
INFO:root:[VALIDATION] Epoch 26 concluded | Validation epoch loss: 1.5853 | Epoch perplexity: 88.9286
INFO:root:Learning rate reduced from 0.00100000 to 0.00090000 after 2 stagnant epochs
INFO:root:[TRAINING] Epoch: 27 | Step: 100 | Running loss avg: 1.7189
INFO:root:[TRAINING] Epoch: 27 | Step: 200 | Running loss avg: 1.7197
INFO:root:[TRAINING] Epoch: 27 | Step: 300 | Running loss avg: 1.7075
INFO:root:[TRAINING] Epoch: 27 | Step: 400 | Running loss avg: 1.7042
INFO:root:[TRAINING] Epoch: 27 | Step: 500 | Running loss avg: 1.7143
INFO:root:[TRAINING] Epoch: 27 | Step: 600 | Running loss avg: 1.7307
INFO:root:[TRAINING] Epoch: 27 | Step: 700 | Running loss avg: 1.7266
INFO:root:[TRAINING] Epoch: 27 | Step: 800 | Running loss avg: 1.7192
INFO:root:[TRAINING] Epoch: 27 | Step: 900 | Running loss avg: 1.7049
INFO:root:[TRAINING] Epoch: 27 | Step: 1000 | Running loss avg: 1.7174
INFO:root:[TRAINING] Epoch: 27 | Step: 1100 | Running loss avg: 1.7323
INFO:root:[TRAINING] Epoch: 27 | Step: 1200 | Running loss avg: 1.7291
INFO:root:[TRAINING] Epoch: 27 | Step: 1300 | Running loss avg: 1.7284
INFO:root:[TRAINING] Epoch: 27 | Step: 1400 | Running loss avg: 1.7167
INFO:root:[TRAINING] Epoch: 27 | Step: 1500 | Running loss avg: 1.7158
INFO:root:[TRAINING] Epoch: 27 | Step: 1600 | Running loss avg: 1.7262
INFO:root:[TRAINING] Epoch 27 concluded | Average epoch loss: 1.7208 | Average speed: 6082.45 wps
INFO:root:[VALIDATION] Epoch: 27 | Step: 100 | Running loss avg: 1.5674
INFO:root:[VALIDATION] Epoch: 27 | Step: 200 | Running loss avg: 1.5761
INFO:root:[VALIDATION] Epoch: 27 | Step: 300 | Running loss avg: 1.5910
INFO:root:[VALIDATION] Epoch 27 concluded | Validation epoch loss: 1.5768 | Epoch perplexity: 87.2966
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 28 | Step: 100 | Running loss avg: 1.6983
INFO:root:[TRAINING] Epoch: 28 | Step: 200 | Running loss avg: 1.7050
INFO:root:[TRAINING] Epoch: 28 | Step: 300 | Running loss avg: 1.7114
INFO:root:[TRAINING] Epoch: 28 | Step: 400 | Running loss avg: 1.7037
INFO:root:[TRAINING] Epoch: 28 | Step: 500 | Running loss avg: 1.7204
INFO:root:[TRAINING] Epoch: 28 | Step: 600 | Running loss avg: 1.7332
INFO:root:[TRAINING] Epoch: 28 | Step: 700 | Running loss avg: 1.7068
INFO:root:[TRAINING] Epoch: 28 | Step: 800 | Running loss avg: 1.7224
INFO:root:[TRAINING] Epoch: 28 | Step: 900 | Running loss avg: 1.7007
INFO:root:[TRAINING] Epoch: 28 | Step: 1000 | Running loss avg: 1.7223
INFO:root:[TRAINING] Epoch: 28 | Step: 1100 | Running loss avg: 1.7270
INFO:root:[TRAINING] Epoch: 28 | Step: 1200 | Running loss avg: 1.7189
INFO:root:[TRAINING] Epoch: 28 | Step: 1300 | Running loss avg: 1.7377
